fingerprint,minutia,dA0,dA1,dA2,dA3,dA4,dA5,dA6,dA7,dR0,dR1,dR2,dR3,dR4,dR5,dR6,dR7,rA30,rA60,rA90,rR30,rR60,rR90,B1,B2,B3,B4,B5,B6,B7,B8,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,score_change
G076X3I_1_1,v26,39.45883931389772,46.8187996428785,53.150729063673246,62.24146527838174,66.64082832618455,92.84934033152847,103.00485425454472,120.50726119201282,0.1232240651591453,0.14620812264579386,0.16598179306027844,0.1943708052852604,0.20810935939093717,0.2899546302408904,0.3216687843096242,0.3763261885922897,0,3,5,0,3,2,173.0,32.0,181.0,213.0,357.0,223.0,131.0,220.0,11.25383773744479,78.81502534126162,168.98310652189997,117.81502534126162,256.81407483429035,205.8524145717015,16.301952672578878,57.852414571701495,49.796026494499955,353.0362434679265,2.1451800382232733,39.03624346792648,157.44374777291932,102.99202019855869,327.9285024228228,11.992020198558663,0.005028
G076X3I_1_1,v27,26.40075756488817,29.832867780352597,32.28002478313795,32.38826948140329,33.61547262794322,36.05551275463989,41.78516483155236,46.04345773288535,0.1255755978254962,0.14190048134638178,0.15354042019443664,0.15405528771907878,0.1598924978219069,0.17149858514250885,0.198751760856197,0.21900639466686214,2,8,8,2,6,0,26.0,282.0,213.0,353.0,220.0,286.0,252.0,265.0,274.37643521383643,260.66665989090137,324.5596679689945,336.66665989090137,52.18920625702697,3.425942865427487,274.8806591505202,323.4259428654275,20.249023657212362,14.587338556927413,255.30993247402023,260.5873385569274,6.037511025421807,61.21840276434637,302.38034472384487,254.2184027643464,0.000312
G076X3I_1_1,v28,17.88854381999832,27.730849247724095,32.38826948140329,42.720018726587654,54.08326913195984,57.62811813689564,66.2117814289874,66.73080248281148,0.0749551428145208,0.11619558230376414,0.13571073134414566,0.17900199909568051,0.22661538034919798,0.24146872258289243,0.2774353006568006,0.2796100610847364,2,6,8,2,4,2,33.0,293.0,7.0,220.0,289.0,227.0,28.0,272.0,182.43494882292202,214.57219780396377,314.6410058243053,294.57219780396383,101.88065915052024,19.18920625702694,3.425942865427487,52.18920625702697,355.5599651718238,291.3401917459099,351.6598082540901,49.34019174590992,268.98310652189997,266.663335144186,328.36161631184865,330.663335144186,0.100595
G076X3I_1_1,v29,51.03920062069938,59.033888572581766,83.57032966310472,86.14522621712709,86.81589716175259,86.88498144098322,88.23264701911646,90.69729874698585,0.21331240799848833,0.2467252772729516,0.34927248156066615,0.3600339624930843,0.3628369537710211,0.3631256834881466,0.368758095166861,0.3790588206593413,0,2,7,0,2,5,276.0,274.0,63.0,326.0,304.0,242.0,287.0,165.0,169.2457425658951,320.434948822922,163.0585136090856,138.43494882292202,65.03751102542182,52.66738717995551,123.67259575827343,135.66738717995548,219.49857419143373,291.3401917459099,121.04341575685089,49.34019174590992,213.3112134396332,223.69027719786507,291.7842978675626,281.6902771978651,-0.098092
G076X3I_1_1,v30,28.284271247461902,43.840620433565945,46.22769732530488,52.32590180780452,68.6804193347711,69.65629906907199,72.24956747275377,75.8023746329889,0.09176967459851988,0.14224299562770581,0.1499879810890578,0.16977389800726178,0.22283691449916423,0.2260032031010712,0.2344171868120305,0.24594444003886862,1,4,8,1,3,4,145.0,328.0,201.0,324.0,332.0,39.0,67.0,309.0,93.86989764584402,7.100907546212227,330.0,10.100907546212241,29.146625659646645,15.822754149144998,307.07535558394875,318.822754149145,35.05998730716064,314.6410058243053,125.17365797044422,201.6410058243053,208.76364169072616,233.79759129082385,319.58362148011395,295.7975912908239,0.114955
G076X3I_1_1,v31,29.154759474226502,47.29693436154187,54.45181356024793,58.25804665451803,64.76109943476871,68.60029154456998,80.02499609497022,86.14522621712709,0.11161888777650779,0.1810761365855466,0.20846856487983043,0.2230407140678949,0.24793762735319186,0.2626359600091409,0.3063753987178773,0.32980667688620985,1,4,8,1,3,4,181.0,199.0,358.0,345.0,178.0,189.0,325.0,34.0,7.036243467926511,17.88741171092454,222.55138494831348,215.88741171092454,132.3860431512673,59.102234501161135,162.57219780396377,226.10223450116112,291.6075022462489,2.528807709151522,256.67728002179643,193.52880770915152,183.43209618416466,133.76029970389783,337.6725957582735,22.760299703897886,0.01835
G076X3I_1_1,v32,23.769728648009426,41.6293165929973,42.95346318982906,54.45181356024793,68.6804193347711,79.02531240052139,83.86894538504703,92.00543462209176,0.08035818598195864,0.1407359930195105,0.1452125278622629,0.1840849353362633,0.2321875016728317,0.26716042261993944,0.2835352650071897,0.3110422477343736,1,4,7,1,3,3,180.0,347.0,183.0,2.0,191.0,339.0,201.0,327.0,237.24902365721238,238.42869280874538,226.10223450116112,225.42869280874538,103.22485943116808,7.036243467926511,314.38604315126724,6.036243467926482,209.94001269283936,219.31309067381764,195.45021629093344,187.31309067381767,185.19327309446842,231.91438322002512,219.49265333305033,177.91438322002512,0.056352
G076X3I_1_1,v33,27.730849247724095,36.05551275463989,39.6232255123179,40.311288741492746,41.19465984809196,46.69047011971501,61.032778078668514,61.98386886924694,0.11319185424775047,0.14717148790118842,0.1617341873287248,0.16454272564842257,0.16814847218188145,0.1905812851722698,0.24912375596224945,0.25300592088196844,1,6,8,1,5,2,67.0,74.0,356.0,337.0,100.0,339.0,356.0,287.0,201.6410058243053,274.8806591505202,149.30993247402023,101.88065915052024,25.1755108430432,89.05460409907715,312.00508600525416,250.05460409907715,214.57219780396377,254.57872556560773,348.13419305691565,313.5787255656078,250.00797980144134,262.4901780271128,25.777831366363877,13.490178027112783,-0.074347
G076X3I_1_1,v34,29.732137494637012,41.6293165929973,43.657759905886145,52.40229002629561,58.25804665451803,65.39113089708727,68.0,93.72299611087985,0.11362969115270186,0.1590980933750078,0.16685035764480335,0.2002700287679056,0.22264944286991295,0.24991052221866636,0.2598810462173285,0.35818868064585385,1,5,7,1,4,2,196.0,13.0,352.0,340.0,15.0,193.0,340.0,315.0,170.27368900609375,103.22485943116808,59.102234501161135,100.22485943116808,173.90476880809518,110.34019174590992,230.0940580589171,278.3401917459099,357.5721978039638,293.60750224624894,238.42869280874538,291.6075022462489,182.0,98.34019174590992,207.1944289077348,253.3401917459099,0.012078
G076X3I_1_1,v35,30.886890422961002,43.657759905886145,54.3323108288245,61.587336360651285,71.34423592694787,79.02531240052139,89.05054744357274,97.74456506629922,0.10745297673296252,0.15188179176150052,0.18901768521824816,0.21425732828341426,0.24820078739264667,0.27492262699180037,0.3097996033747213,0.3400453827503078,0,3,7,0,3,4,348.0,8.0,348.0,326.0,204.0,21.0,323.0,316.0,211.05460409907715,182.0,1.9047688080951843,22.0,278.3401917459099,342.0962504626922,192.39984017391936,140.09625046269218,186.76078511179122,103.22485943116808,36.450216290933426,100.22485943116808,234.6805547433634,296.8990924537878,163.60973189581216,109.89909245378777,-0.000687
G076X3I_1_1,v36,16.55294535724685,29.832867780352597,36.40054944640259,39.6232255123179,42.941821107167776,44.04543109109048,54.08326913195984,54.3323108288245,0.07794650381571608,0.14048060282256447,0.17140729369205696,0.186582619100759,0.20220962194611897,0.20740643362925743,0.2546738150087063,0.25584653256174494,2,8,8,2,6,0,343.0,78.0,341.0,4.0,330.0,332.0,71.0,298.0,293.0168934781,302.38034472384487,222.55966796899452,217.38034472384487,250.05460409907715,312.00508600525416,209.17551084304318,155.00508600525416,47.24145939893998,138.43494882292202,37.527540151656176,320.434948822922,246.55996517182382,304.6598082540901,49.34019174590992,351.6598082540901,-0.084664
G076X3I_1_1,v37,17.88854381999832,33.1058907144937,35.12833614050059,43.840620433565945,61.032778078668514,67.67569726275453,77.02596964660685,78.44743462982075,0.058695147244562124,0.10862567404604832,0.11526163800533146,0.1438480234911236,0.2002582173327772,0.22205468794363611,0.25273441346346476,0.25739846534674077,1,4,8,1,3,4,356.0,341.0,177.0,32.0,4.0,341.0,329.0,71.0,254.434948822922,194.01278750418334,330.98310652189997,359.01278750418334,7.100907546212227,93.86989764584402,182.0,128.86989764584402,74.00797980144134,155.00508600525416,14.970407808486542,312.00508600525416,314.43964553531924,275.2749699717067,158.95096902789018,197.2749699717067,-0.005477
G076X3I_1_1,v38,17.88854381999832,33.015148038438355,38.05259518088089,52.32590180780452,78.16009211867653,78.77182237323191,81.41252974819048,96.13532129243653,0.05559712952480742,0.10261022251133248,0.11826647737874375,0.16262754361585235,0.24291953604043257,0.24482077778145886,0.2530280277085633,0.2987860813930171,1,4,7,1,3,3,4.0,181.0,345.0,36.0,333.0,8.0,345.0,75.0,78.43494882292201,10.100907546212241,336.8658069430844,7.100907546212227,359.01278750418334,319.58362148011395,163.07535558394875,190.58362148011395,327.6518284526488,273.9831065219,75.91514707126503,128.98310652189997,23.82409638425326,303.7249950421108,157.18811069748085,213.72499504211078,0.05794
G076X3I_1_1,v39,41.400483088968905,51.088159097779204,52.40229002629561,54.3323108288245,57.56735185849702,61.68468205316454,66.75327707311455,73.348483283569,0.1752920665112234,0.21631025327069223,0.22187436047279713,0.23004618141889333,0.24374353432468562,0.26117655115159877,0.282637278879007,0.31056176766368626,0,5,8,0,5,3,335.0,360.0,20.0,12.0,216.0,338.0,311.0,304.0,209.8533133019782,253.3401917459099,132.23635830927384,98.34019174590992,70.09405805891711,1.9047688080951843,110.34019174590992,173.90476880809518,235.17590361574673,215.97267729949982,140.09625046269218,157.97267729949982,214.38435181583588,313.0,190.13364320590549,126.0,-0.016409
G076X3I_1_1,v40,30.805843601498726,30.886890422961002,51.088159097779204,68.0,68.46897107449476,72.44308110509934,76.53757247260981,90.70832376358854,0.10760951602296412,0.10789262494689345,0.17845874133921627,0.2375343841973398,0.2391725717765527,0.2530547449949664,0.26735742860647993,0.31685802686407244,0,3,7,0,3,4,338.0,12.0,360.0,20.0,328.0,335.0,147.0,216.0,195.75388725443673,192.39984017391936,43.05460409907714,46.39984017391933,312.2363583092738,230.0940580589171,22.0,70.09405805891711,156.70983680775691,109.89909245378777,253.3401917459099,296.8990924537878,357.9091836511478,334.5275401516562,203.96375653207355,223.52754015165618,0.010697
G077X1I_1_1,v0,54.12947441089743,64.51356446515724,90.80198235721508,94.70480452437458,100.56838469419701,103.3537614216338,103.78824596263297,106.3202708800161,0.19168232963195736,0.22845428417929065,0.32154636088479827,0.3353669651541382,0.3561309707013459,0.3659944971040748,0.36753308601361395,0.376499447503953,0,1,2,0,1,1,358.0,356.0,171.0,294.0,111.0,319.0,346.0,110.0,99.27488798483495,239.6598082540901,90.00334584451144,57.65980825409008,87.3611943295737,60.94148639091438,338.6890649646158,3.941486390914406,153.15561244543966,203.64677085193114,280.3007557660064,231.64677085193117,73.91640599380906,124.06746343806049,116.61045966596521,68.06746343806047,-0.023541
G077X1I_1_1,v1,12.806248474865697,40.22437072223753,57.0087712549569,64.51356446515724,71.8679344353238,79.12016177940993,87.28115489611719,102.96115772464877,0.03943671130700649,0.12387053857281351,0.17555792848791207,0.19866886248472862,0.22131656965108656,0.24364972964425952,0.26878142454723747,0.3170678330184998,1,3,7,1,2,4,2.0,350.0,318.0,4.0,298.0,115.0,308.0,298.0,239.6598082540901,252.1701750950296,64.12467165539783,60.170175095029606,358.61477894278624,24.935673446421163,274.00334584451144,250.93567344642116,295.79077386577717,121.05460409907715,113.27444113443946,118.05460409907715,331.60009566626326,84.4075754378184,305.7992022121156,254.40757543781842,-0.002988
G077X1I_1_1,v2,12.806248474865697,52.630789467763066,54.12947441089743,69.35416353759881,79.07591289387686,86.34813257969161,98.15294188153507,111.64676439557037,0.03976309696757939,0.16341734967850266,0.1680707307865346,0.21534302846484646,0.2455288290220421,0.26810889820499806,0.3047625503556844,0.34666054836360755,1,3,6,1,2,3,358.0,348.0,2.0,316.0,296.0,113.0,306.0,296.0,57.65980825409008,254.12467165539783,60.170175095029606,64.12467165539783,281.27488798483495,250.93567344642116,1.717440911083429,24.935673446421163,303.84245725998517,121.05460409907715,120.6075022462489,118.05460409907715,335.79054318281396,84.4075754378184,310.8298249049704,254.40757543781842,0.042464
G077X1I_1_1,v3,32.31098884280702,40.22437072223753,52.630789467763066,69.07966415668217,73.60027173862879,79.51100552753688,94.30270409696638,103.78824596263297,0.09328739593492837,0.11613469386697732,0.15195416393268554,0.1994449013178652,0.2124966748620034,0.22956198245485904,0.2722681666484037,0.29965456153667924,0,3,6,0,3,3,328.0,10.0,12.0,318.0,308.0,125.0,308.0,14.0,315.1985905136482,358.61477894278624,254.12467165539783,220.61477894278624,252.1701750950296,209.79054318281396,304.8905516562483,335.79054318281396,263.71420297604624,121.05460409907715,83.89783474764181,118.05460409907715,282.8043945975393,335.5757244106811,267.91640599380906,221.5757244106811,0.161033
G077X1I_1_1,v4,54.00925846556311,69.40461079784254,75.1065909225016,80.8084154033477,93.23625904121208,103.3537614216338,105.89145385724005,107.22872749408155,0.23764739146859917,0.30538883851770143,0.3304782535796584,0.3555669837896621,0.41025102697091126,0.45476928397341454,0.4659354433469218,0.47181961210805634,0,1,4,0,1,3,339.0,205.0,212.0,151.0,353.0,41.0,157.0,222.0,319.9390883097358,340.98310652189997,43.20945681718604,26.983106521899998,10.94711748520757,38.004007648117636,182.01417569541104,157.00400764811764,283.46786331214753,278.12199767524135,141.30075576600635,146.12199767524137,88.25133658271224,115.68229161324493,27.742988295687155,0.6822916132449279,-0.016474
G077X1I_1_1,v5,32.31098884280702,36.76955262170047,49.040799340956916,53.31041174104736,57.0087712549569,63.12685640834652,69.35416353759881,76.79192665899195,0.09916526283141246,0.11284898669190987,0.15051052073236595,0.16361433621455546,0.174964926412402,0.19374186713719527,0.21285401969954884,0.23568116802357586,0,5,8,0,5,3,32.0,350.0,340.0,157.0,42.0,340.0,44.0,353.0,167.19859051364818,166.8905516562483,304.6198649480404,304.8905516562483,243.58733855692742,121.05460409907715,67.19859051364818,118.05460409907715,220.61477894278624,187.79920221211557,276.49715161466776,305.7992022121156,225.7174409110834,217.05421966277575,338.2356193242095,346.0542196627757,-0.005917
G077X1I_1_1,v6,12.727922061357855,24.73863375370596,44.294469180700204,52.80151512977634,53.03772242470448,72.11102550927978,73.57309290766564,86.83317338436964,0.047924912559579154,0.09314928656652446,0.16678359217824776,0.19881548483789696,0.19970488484371046,0.27152229369835784,0.2770274697896371,0.3269561379819395,2,5,8,2,3,3,164.0,176.0,148.0,357.0,340.0,346.0,166.0,342.0,94.0,184.0,46.96375653207353,16.0,94.69924423399362,228.25511870305775,294.6960517220166,257.25511870305775,317.1610794882264,264.15543412261314,54.17983011986428,90.15543412261314,109.90268711422056,214.30075576600638,265.453709216706,210.30075576600638,0.025776
G077X1I_1_1,v7,11.40175425099138,21.840329667841555,35.73513677041127,37.94733192202055,40.22437072223753,48.662100242385755,52.80151512977634,94.02127418834527,0.03696786259241632,0.07081281427054419,0.11586389223701281,0.12303648380424384,0.13041931767620724,0.1577769346381491,0.17119814311199005,0.3048448044437048,2,7,7,2,5,0,151.0,169.0,343.0,345.0,167.0,179.0,3.0,160.0,228.25511870305775,267.6887865603668,125.05460409907715,105.6887865603668,27.072080237992736,45.81845546168864,245.43494882292202,227.81845546168861,284.12467165539783,184.0,321.5376777919744,16.0,117.69605172201656,167.63336193527502,170.08877288097534,144.633361935275,0.0247
G077X1I_1_1,v8,30.4138126514911,36.76955262170047,37.33630940518894,38.58756276314948,48.877397639399746,69.07966415668217,70.60453243241541,87.28115489611719,0.09983339028185303,0.12069611723577792,0.12255649731404207,0.12666373852901777,0.16044013851240335,0.22675411173598034,0.2317594943706442,0.2865005351628525,0,5,8,0,5,3,350.0,10.0,167.0,350.0,3.0,42.0,339.0,52.0,254.40757543781842,276.49715161466776,134.61986494804043,116.49715161466779,23.623564786163627,118.05460409907715,195.78159723565363,121.05460409907715,0.7627195342388973,329.4594898128693,166.8905516562483,188.45948981286935,253.51911382047632,285.34741606888645,203.60009566626326,178.34741606888642,-0.136063
G077X1I_1_1,v9,44.91102314577124,48.877397639399746,59.0592922409336,74.24957912338628,76.79192665899195,81.00617260431454,81.39410298049853,84.8999411071645,0.13810868013079947,0.15030592499074164,0.18161690225537694,0.2283294980769948,0.23614762908319858,0.24910711885848058,0.25030006768228086,0.2610810885210738,0,3,8,0,3,5,351.0,357.0,347.0,345.0,7.0,336.0,164.0,347.0,309.43986920578226,331.53918372862825,177.76271953423893,157.53918372862825,198.69924423399362,136.28384005452958,269.45434240658426,314.2838400545296,165.23561932420952,114.72631099390625,216.70731936854426,263.7263109939063,1.4895529219991488,118.05460409907715,180.09084756700364,121.05460409907715,0.1475
